업종,회사명,연도,계정,금액,경고
화학,SK이노베이션,2024,이연법인세자산,1339057098000.0,
화학,SK이노베이션,2023,이연법인세자산,891466268000.0,
화학,SK이노베이션,2025,유동충당부채,224222430000.0,
화학,SK이노베이션,2024,유동충당부채,162199775000.0,
화학,SK이노베이션,2023,유동충당부채,49591549000.0,
화학,SK이노베이션,2025,비유동충당부채,1283637628000.0,
화학,SK이노베이션,2024,비유동충당부채,1137018269000.0,
화학,SK이노베이션,2023,비유동충당부채,603946606000.0,
화학,SK이노베이션,2025,자본금,876105940000.0,
화학,SK이노베이션,2024,자본금,786015880000.0,
화학,SK이노베이션,2023,자본금,509519950000.0,
화학,SK이노베이션,2025,이익잉여금,4304259813000.0,
화학,SK이노베이션,2024,이익잉여금,8231276686000.0,
화학,SK이노베이션,2023,이익잉여금,11252835251000.0,
화학,SK이노베이션,2025,매출총이익,4299838929000.0,
화학,SK이노베이션,2024,매출총이익,4013466523000.0,
화학,SK이노베이션,2023,매출총이익,4925490683000.0,
화학,SK이노베이션,2025,판매비와관리비,4569784016000.0,
화학,SK이노베이션,2024,판매비와관리비,3950127885000.0,
화학,SK이노베이션,2023,판매비와관리비,3661916013000.0,
화학,SK이노베이션,2025,금융수익,4769332219000.0,
화학,SK이노베이션,2024,금융수익,4647336783000.0,
화학,SK이노베이션,2023,금융수익,5232408717000.0,
화학,SK이노베이션,2025,법인세비용차감전순이익,-5868799209000.0,
화학,SK이노베이션,2024,법인세비용차감전순이익,-2302434771000.0,
